"order","header","sdkPath","partition","namespace","status"
"1087","ncryptprotect.h","/um/ncryptprotect.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1088","wincrypt.h","/um/wincrypt.h","Security.Cryptography","Windows.Win32.Security.Cryptography","queued"
"1089","cryptcat.h","/um/cryptcat.h","Security.Cryptography.Catalog","Windows.Win32.Security.Cryptography.Catalog","queued"
"1090","mscat.h","/um/mscat.h","Security.Cryptography.Catalog","Windows.Win32.Security.Cryptography.Catalog","queued"
"1091","mssip.h","/um/mssip.h","Security.Cryptography.Sip","Windows.Win32.Security.Cryptography.Sip","queued"
"1092","cryptdlg.h","/um/cryptdlg.h","Security.Cryptography.UI","Windows.Win32.Security.Cryptography.UI","queued"
"1093","cryptuiapi.h","/um/cryptuiapi.h","Security.Cryptography.UI","Windows.Win32.Security.Cryptography.UI","queued"
"1094","DiagnosticDataQuery.h","/um/DiagnosticDataQuery.h","Security.DiagnosticDataQuery","Windows.Win32.Security.DiagnosticDataQuery","queued"
"1095","diagnosticdataquerytypes.h","/um/diagnosticdataquerytypes.h","Security.DiagnosticDataQuery","Windows.Win32.Security.DiagnosticDataQuery","queued"
"1096","dssec.h","/um/dssec.h","Security.DirectoryServices","Windows.Win32.Security.DirectoryServices","queued"
"1097","licenseprotection.h","/um/licenseprotection.h","Security.LicenseProtection","Windows.Win32.Security.LicenseProtection","queued"
"1098","TpmVscAttestation.h","/um/TpmVscAttestation.h","Security.Tpm","Windows.Win32.Security.Tpm","queued"
"1099","tpmvscmgr.h","/um/tpmvscmgr.h","Security.Tpm","Windows.Win32.Security.Tpm","queued"
"1100","softpub.h","/um/softpub.h","Security.WinTrust","Windows.Win32.Security.WinTrust","queued"
"1101","WinTrust.h","/um/WinTrust.h","Security.WinTrust","Windows.Win32.Security.WinTrust","queued"
"1102","WinWlx.h","/um/WinWlx.h","Security.WinWlx","Windows.Win32.Security.WinWlx","queued"
"1103","iwscapi.h","/um/iwscapi.h","SecurityCenter","Windows.Win32.System.SecurityCenter","queued"
"1104","Wscapi.h","/um/Wscapi.h","SecurityCenter","Windows.Win32.System.SecurityCenter","queued"
"1105","sens.h","/um/sens.h","Sens","Windows.Win32.System.EventNotificationService","queued"
"1106","SensAPI.h","/um/SensAPI.h","Sens","Windows.Win32.System.EventNotificationService","queued"
"1107","SensEvts.h","/um/SensEvts.h","Sens","Windows.Win32.System.EventNotificationService","queued"
"1108","ntddser.h","/shared/ntddser.h","SerPorts","Windows.Win32.Devices.SerialCommunication","queued"
"1109","msports.h","/um/msports.h","SerPorts","Windows.Win32.Devices.SerialCommunication","queued"
"1110","winsvc.h","/um/winsvc.h","Services","Windows.Win32.System.Services","queued"
"1111","evalcom2.h","/um/evalcom2.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1112","mergemod.h","/um/mergemod.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1113","msdelta.h","/um/msdelta.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1114","Msi.h","/um/Msi.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1115","msidefs.h","/um/msidefs.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1116","msiltcfg.h","/um/msiltcfg.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1117","MsiQuery.h","/um/MsiQuery.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1118","pacmanclientapi.h","/um/pacmanclientapi.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1119","patchapi.h","/um/patchapi.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1120","patchwiz.h","/um/patchwiz.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1121","Sfc.h","/um/Sfc.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1122","spapidef.h","/um/spapidef.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1123","winsxs.h","/um/winsxs.h","Setup","Windows.Win32.System.ApplicationInstallationAndServicing","queued"
"1124","animationcoordinator.h","/um/animationcoordinator.h","Shell","Windows.Win32.UI.Shell","queued"
"1125","appnotify.h","/um/appnotify.h","Shell","Windows.Win32.UI.Shell","queued"
"1126","cpl.h","/um/cpl.h","Shell","Windows.Win32.UI.Shell","queued"
"1127","cplext.h","/um/cplext.h","Shell","Windows.Win32.UI.Shell","queued"
"1128","credentialprovider.h","/um/credentialprovider.h","Shell","Windows.Win32.UI.Shell","queued"
"1129","ExDisp.h","/um/ExDisp.h","Shell","Windows.Win32.UI.Shell","queued"
"1130","hlink.h","/um/hlink.h","Shell","Windows.Win32.UI.Shell","queued"
"1131","ImageTranscode.h","/um/ImageTranscode.h","Shell","Windows.Win32.UI.Shell","queued"
"1132","inputpanelconfiguration.h","/um/inputpanelconfiguration.h","Shell","Windows.Win32.UI.Shell","queued"
"1133","IntShCut.h","/um/IntShCut.h","Shell","Windows.Win32.UI.Shell","queued"
"1134","isguids.h","/um/isguids.h","Shell","Windows.Win32.UI.Shell","queued"
"1135","knownfolders.h","/um/knownfolders.h","Shell","Windows.Win32.UI.Shell","queued"
"1136","Mobsync.h","/um/Mobsync.h","Shell","Windows.Win32.UI.Shell","queued"
"1137","PathCch.h","/um/PathCch.h","Shell","Windows.Win32.UI.Shell","queued"
"1138","profinfo.h","/um/profinfo.h","Shell","Windows.Win32.UI.Shell","queued"
"1139","propkeydef.h","/um/propkeydef.h","Shell","Windows.Win32.UI.Shell","queued"
"1140","ScrnSave.h","/um/ScrnSave.h","Shell","Windows.Win32.UI.Shell","queued"
"1141","shappmgr.h","/um/shappmgr.h","Shell","Windows.Win32.UI.Shell","queued"
"1142","shdeprecated.h","/um/shdeprecated.h","Shell","Windows.Win32.UI.Shell","queued"
"1143","shdispid.h","/um/shdispid.h","Shell","Windows.Win32.UI.Shell","queued"
"1144","shellapi.h","/um/shellapi.h","Shell","Windows.Win32.UI.Shell","queued"
"1145","ShellScalingApi.h","/um/ShellScalingApi.h","Shell","Windows.Win32.UI.Shell","queued"
"1146","sherrors.h","/um/sherrors.h","Shell","Windows.Win32.UI.Shell","queued"
"1147","shidfact.h","/um/shidfact.h","Shell","Windows.Win32.UI.Shell","queued"
"1148","shimgdata.h","/um/shimgdata.h","Shell","Windows.Win32.UI.Shell","queued"
"1149","ShlDisp.h","/um/ShlDisp.h","Shell","Windows.Win32.UI.Shell","queued"
"1150","shlguid.h","/um/shlguid.h","Shell","Windows.Win32.UI.Shell","queued"
"1151","ShlObj_core.h","/um/ShlObj_core.h","Shell","Windows.Win32.UI.Shell","queued"
"1152","ShlObj.h","/um/ShlObj.h","Shell","Windows.Win32.UI.Shell","queued"
"1153","Shlwapi.h","/um/Shlwapi.h","Shell","Windows.Win32.UI.Shell","queued"
"1154","ShObjIdl_core.h","/um/ShObjIdl_core.h","Shell","Windows.Win32.UI.Shell","queued"
"1155","ShObjIdl.h","/um/ShObjIdl.h","Shell","Windows.Win32.UI.Shell","queued"
"1156","StorageProvider.h","/um/StorageProvider.h","Shell","Windows.Win32.UI.Shell","queued"
"1157","SyncMgr.h","/um/SyncMgr.h","Shell","Windows.Win32.UI.Shell","queued"
"1158","thumbcache.h","/um/thumbcache.h","Shell","Windows.Win32.UI.Shell","queued"
"1159","thumbnailstreamcache.h","/um/thumbnailstreamcache.h","Shell","Windows.Win32.UI.Shell","queued"
"1160","tlogstg.h","/um/tlogstg.h","Shell","Windows.Win32.UI.Shell","queued"
"1161","ObjectArray.h","/um/ObjectArray.h","Shell.Common","Windows.Win32.UI.Shell.Common","queued"
"1162","shtypes.h","/um/shtypes.h","Shell.Common","Windows.Win32.UI.Shell.Common","queued"
"1163","reason.h","/um/reason.h","Shutdown","Windows.Win32.System.Shutdown","queued"
"1164","windowssideshow.h","/um/windowssideshow.h","SideShow","Windows.Win32.System.SideShow","queued"
"1165","windowssideshowapi.h","/um/windowssideshowapi.h","SideShow","Windows.Win32.System.SideShow","queued"
"1166","windowssideshowdriverevents.h","/um/windowssideshowdriverevents.h","SideShow","Windows.Win32.System.SideShow","queued"
"1167","wcmconfig.h","/um/wcmconfig.h","Smi","Windows.Win32.System.SettingsManagementInfrastructure","queued"
"1168","wcmerrors.h","/um/wcmerrors.h","Smi","Windows.Win32.System.SettingsManagementInfrastructure","queued"
"1169","MgmtAPI.h","/um/MgmtAPI.h","Snmp","Windows.Win32.NetworkManagement.Snmp","queued"
"1170","Snmp.h","/um/Snmp.h","Snmp","Windows.Win32.NetworkManagement.Snmp","queued"
"1171","WinSnmp.h","/um/WinSnmp.h","Snmp","Windows.Win32.NetworkManagement.Snmp","queued"
"1172","sapi.h","/um/sapi.h","Speech","Windows.Win32.Media.Speech","queued"
"1173","sapi53.h","/um/sapi53.h","Speech","Windows.Win32.Media.Speech","queued"
"1174","sapiddk.h","/um/sapiddk.h","Speech","Windows.Win32.Media.Speech","queued"
"1175","sperror.h","/um/sperror.h","Speech","Windows.Win32.Media.Speech","queued"
"1176","SrRestorePtApi.h","/um/SrRestorePtApi.h","Sr","Windows.Win32.System.Restore","queued"
"1177","esent.h","/um/esent.h","Storage.Jet","Windows.Win32.Storage.Jet","queued"
"1178","nvme.h","/shared/nvme.h","Storage.Nvme","Windows.Win32.Storage.Nvme","queued"
"1179","swdevice.h","/um/swdevice.h","SwDevice","Windows.Win32.Devices.Enumeration.Pnp","queued"
"1180","swdevicedef.h","/um/swdevicedef.h","SwDevice","Windows.Win32.Devices.Enumeration.Pnp","queued"
"1181","sdkddkver.h","/shared/sdkddkver.h","SystemInformation","Windows.Win32.System.SystemInformation","queued"
"1182","sysinfoapi.h","/um/sysinfoapi.h","SystemInformation","Windows.Win32.System.SystemInformation","queued"
"1183","VersionHelpers.h","/um/VersionHelpers.h","SystemInformation","Windows.Win32.System.SystemInformation","queued"
"1184","inked.h","/um/inked.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1185","micaut.h","/um/micaut.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1186","msinkaut.h","/um/msinkaut.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1187","msinkaut15.h","/um/msinkaut15.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1188","peninputpanel.h","/um/peninputpanel.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1189","recapis.h","/um/recapis.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1190","recdefs.h","/um/recdefs.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1191","rectypes.h","/um/rectypes.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1192","RTSCOM.h","/um/RTSCOM.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1193","tabflicks.h","/um/tabflicks.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1194","tipautocomplete.h","/um/tipautocomplete.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1195","tpcerror.h","/um/tpcerror.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1196","tpcshrd.h","/um/tpcshrd.h","Tablet","Windows.Win32.UI.TabletPC","queued"
"1197","MDhcp.h","/um/MDhcp.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1198","Msp.h","/um/Msp.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1199","MspAddr.h","/um/MspAddr.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1200","MspCall.h","/um/MspCall.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1201","MspStrm.h","/um/MspStrm.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1202","REND.h","/um/REND.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1203","Tapi.h","/um/Tapi.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1204","Tapi3.h","/um/Tapi3.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1205","Tapi3cc.h","/um/Tapi3cc.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1206","Tapi3ds.h","/um/Tapi3ds.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1207","tapi3err.h","/um/tapi3err.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1208","Tapi3if.h","/um/Tapi3if.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1209","TermMgr.h","/um/TermMgr.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1210","tnef.h","/um/tnef.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1211","TSPI.h","/um/TSPI.h","Tapi3","Windows.Win32.Devices.Tapi","queued"
"1212","MSTask.h","/um/MSTask.h","TaskSchd","Windows.Win32.System.TaskScheduler","queued"
"1213","taskschd.h","/um/taskschd.h","TaskSchd","Windows.Win32.System.TaskScheduler","queued"
"1214","tbs.h","/shared/tbs.h","Tbs","Windows.Win32.System.TpmBaseServices","queued"
"1215","gamingtcui.h","/um/gamingtcui.h","Tcui","Windows.Win32.Gaming","queued"
"1216","cchannel.h","/um/cchannel.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1217","pchannel.h","/um/pchannel.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1218","remotesystemadditionalinfo.h","/um/remotesystemadditionalinfo.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1219","sbtsv.h","/um/sbtsv.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1220","SessdirPublicTypes.h","/um/SessdirPublicTypes.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1221","TSGAuthenticationEngine.h","/um/TSGAuthenticationEngine.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1222","TSGPolicyEngine.h","/um/TSGPolicyEngine.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1223","tspubplugin2com.h","/um/tspubplugin2com.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1224","tspubplugincom.h","/um/tspubplugincom.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1225","tssbx.h","/um/tssbx.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1226","tsuserex.h","/um/tsuserex.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1227","tsvirtualchannels.h","/um/tsvirtualchannels.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1228","workspaceax.h","/um/workspaceax.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1229","workspaceruntime.h","/um/workspaceruntime.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1230","workspaceruntimeclientext.h","/um/workspaceruntimeclientext.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1231","WRdsGraphicsChannels.h","/um/WRdsGraphicsChannels.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1232","WtsApi32.h","/um/WtsApi32.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1233","wtsdefs.h","/um/wtsdefs.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1234","wtshintapi.h","/um/wtshintapi.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1235","wtsprotocol.h","/um/wtsprotocol.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1236","rdpappcontainerclient.h","/winrt/rdpappcontainerclient.h","TermServ","Windows.Win32.System.RemoteDesktop","queued"
"1237","avrt.h","/um/avrt.h","Threading","Windows.Win32.System.Threading","queued"
"1238","fibersapi.h","/um/fibersapi.h","Threading","Windows.Win32.System.Threading","queued"
"1239","getprocesshandlefromhwnd.h","/um/getprocesshandlefromhwnd.h","Threading","Windows.Win32.System.Threading","queued"
"1240","interlockedapi.h","/um/interlockedapi.h","Threading","Windows.Win32.System.Threading","queued"
"1241","namespaceapi.h","/um/namespaceapi.h","Threading","Windows.Win32.System.Threading","queued"
"1242","processthreadsapi.h","/um/processthreadsapi.h","Threading","Windows.Win32.System.Threading","queued"
"1243","processtopologyapi.h","/um/processtopologyapi.h","Threading","Windows.Win32.System.Threading","queued"
"1244","rtworkq.h","/um/rtworkq.h","Threading","Windows.Win32.System.Threading","queued"
"1245","synchapi.h","/um/synchapi.h","Threading","Windows.Win32.System.Threading","queued"
"1246","systemtopologyapi.h","/um/systemtopologyapi.h","Threading","Windows.Win32.System.Threading","queued"
"1247","threadpoolapiset.h","/um/threadpoolapiset.h","Threading","Windows.Win32.System.Threading","queued"
"1248","threadpoollegacyapiset.h","/um/threadpoollegacyapiset.h","Threading","Windows.Win32.System.Threading","queued"
"1249","wow64apiset.h","/um/wow64apiset.h","Threading","Windows.Win32.System.Threading","queued"
"1250","timeprov.h","/um/timeprov.h","Time","Windows.Win32.System.Time","queued"
"1251","timezoneapi.h","/um/timezoneapi.h","Time","Windows.Win32.System.Time","queued"
"1252","TlHelp32.h","/um/TlHelp32.h","ToolHelp","Windows.Win32.System.Diagnostics.ToolHelp","queued"
"1253","winmeta.h","/um/winmeta.h","TraceLogging","Windows.Win32.System.Diagnostics.TraceLogging","queued"
"1254","mtx.h","/um/mtx.h","TransactionServer","Windows.Win32.System.TransactionServer","queued"
"1255","mtxadmin.h","/um/mtxadmin.h","TransactionServer","Windows.Win32.System.TransactionServer","queued"
"1256","mtxattr.h","/um/mtxattr.h","TransactionServer","Windows.Win32.System.TransactionServer","queued"
"1257","ctffunc.h","/um/ctffunc.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1258","ctfspui.h","/um/ctfspui.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1259","ctfutb.h","/um/ctfutb.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1260","InputScope.h","/um/InputScope.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1261","MSAAText.h","/um/MSAAText.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1262","msctf.h","/um/msctf.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1263","MsCtfMonitorApi.h","/um/MsCtfMonitorApi.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1264","TextStor.h","/um/TextStor.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1265","tsattrs.h","/um/tsattrs.h","Tsf","Windows.Win32.UI.TextServices","queued"
"1266","ual.h","/um/ual.h","Ual","Windows.Win32.System.UserAccessLogging","queued"
"1267","UIAnimation.h","/um/UIAnimation.h","UiAnimation","Windows.Win32.UI.Animation","queued"
"1268","waasapi.h","/um/waasapi.h","UpdateAssessment","Windows.Win32.System.UpdateAssessment","queued"
"1269","waasapitypes.h","/um/waasapitypes.h","UpdateAssessment","Windows.Win32.System.UpdateAssessment","queued"
"1270","UPnP.h","/um/UPnP.h","Upnp","Windows.Win32.Devices.Enumeration.Pnp","queued"
"1271","upnphost.h","/um/upnphost.h","Upnp","Windows.Win32.Devices.Enumeration.Pnp","queued"
"1272","propvarutil.h","/um/propvarutil.h","Variant","Windows.Win32.System.Variant","queued"
"1273","virtdisk.h","/um/virtdisk.h","Vhd","Windows.Win32.Storage.Vhd","queued"
"1274","vds.h","/um/vds.h","VirtualDiskService","Windows.Win32.Storage.VirtualDiskService","queued"
"1275","vdserr.h","/um/vdserr.h","VirtualDiskService","Windows.Win32.Storage.VirtualDiskService","queued"
"1276","vdshwprv.h","/um/vdshwprv.h","VirtualDiskService","Windows.Win32.Storage.VirtualDiskService","queued"
"1277","vdslun.h","/um/vdslun.h","VirtualDiskService","Windows.Win32.Storage.VirtualDiskService","queued"
"1278","vdssys.h","/um/vdssys.h","VirtualDiskService","Windows.Win32.Storage.VirtualDiskService","queued"
"1279","vdmctxt.h","/um/vdmctxt.h","VirtualDOSMachines","Windows.Win32.System.VirtualDosMachines","queued"
"1280","VdmDbg.h","/um/VdmDbg.h","VirtualDOSMachines","Windows.Win32.System.VirtualDosMachines","queued"
"1281","vsadmin.h","/um/vsadmin.h","VSS","Windows.Win32.Storage.Vss","queued"
"1282","vsbackup.h","/um/vsbackup.h","VSS","Windows.Win32.Storage.Vss","queued"
"1283","vsmgmt.h","/um/vsmgmt.h","VSS","Windows.Win32.Storage.Vss","queued"
"1284","vsprov.h","/um/vsprov.h","VSS","Windows.Win32.Storage.Vss","queued"
"1285","vss.h","/um/vss.h","VSS","Windows.Win32.Storage.Vss","queued"
"1286","vsserror.h","/um/vsserror.h","VSS","Windows.Win32.Storage.Vss","queued"
"1287","vswriter.h","/um/vswriter.h","VSS","Windows.Win32.Storage.Vss","queued"
"1288","imapi2error.h","/um/imapi2error.h","Wab","Windows.Win32.System.AddressBook","queued"
"1289","imapi2fserror.h","/um/imapi2fserror.h","Wab","Windows.Win32.System.AddressBook","queued"
"1290","wab.h","/um/wab.h","Wab","Windows.Win32.System.AddressBook","queued"
"1291","WabApi.h","/um/WabApi.h","Wab","Windows.Win32.System.AddressBook","queued"
"1292","wabcode.h","/um/wabcode.h","Wab","Windows.Win32.System.AddressBook","queued"
"1293","wabdefs.h","/um/wabdefs.h","Wab","Windows.Win32.System.AddressBook","queued"
"1294","wabiab.h","/um/wabiab.h","Wab","Windows.Win32.System.AddressBook","queued"
"1295","wabmem.h","/um/wabmem.h","Wab","Windows.Win32.System.AddressBook","queued"
"1296","wabnot.h","/um/wabnot.h","Wab","Windows.Win32.System.AddressBook","queued"
"1297","wabtags.h","/um/wabtags.h","Wab","Windows.Win32.System.AddressBook","queued"
"1298","wabutil.h","/um/wabutil.h","Wab","Windows.Win32.System.AddressBook","queued"
"1299","wcmapi.h","/um/wcmapi.h","Wcm","Windows.Win32.NetworkManagement.WindowsConnectionManager","queued"
"1300","wcnapi.h","/um/wcnapi.h","Wcn","Windows.Win32.NetworkManagement.WindowsConnectNow","queued"
"1301","WcnDevice.h","/um/WcnDevice.h","Wcn","Windows.Win32.NetworkManagement.WindowsConnectNow","queued"
"1302","wcnfunctiondiscoverykeys.h","/um/wcnfunctiondiscoverykeys.h","Wcn","Windows.Win32.NetworkManagement.WindowsConnectNow","queued"
"1303","WcnTypes.h","/um/WcnTypes.h","Wcn","Windows.Win32.NetworkManagement.WindowsConnectNow","queued"
"1304","icm.h","/um/icm.h","Wcs","Windows.Win32.UI.ColorSystem","queued"
"1305","wcsplugin.h","/um/wcsplugin.h","Wcs","Windows.Win32.UI.ColorSystem","queued"
"1306","WdsBp.h","/um/WdsBp.h","Wds","Windows.Win32.System.DeploymentServices","queued"
"1307","WdsClientApi.h","/um/WdsClientApi.h","Wds","Windows.Win32.System.DeploymentServices","queued"
"1308","wdsmcerr.h","/um/wdsmcerr.h","Wds","Windows.Win32.System.DeploymentServices","queued"
"1309","wdspxe.h","/um/wdspxe.h","Wds","Windows.Win32.System.DeploymentServices","queued"
"1310","wdstci.h","/um/wdstci.h","Wds","Windows.Win32.System.DeploymentServices","queued"
"1311","wdstpdi.h","/um/wdstpdi.h","Wds","Windows.Win32.System.DeploymentServices","queued"
"1312","WdsTptMgmt.h","/um/WdsTptMgmt.h","Wds","Windows.Win32.System.DeploymentServices","queued"
"1313","wdstptmgmtmsg.h","/um/wdstptmgmtmsg.h","Wds","Windows.Win32.System.DeploymentServices","queued"
"1314","pluginauthenticator.h","/um/pluginauthenticator.h","WebAuthn","Windows.Win32.Security.Authentication.WebAuthn","queued"
"1315","webauthn.h","/um/webauthn.h","WebAuthn","Windows.Win32.Security.Authentication.WebAuthn","queued"
"1316","webauthnplugin.h","/um/webauthnplugin.h","WebAuthn","Windows.Win32.Security.Authentication.WebAuthn","queued"
"1317","davclnt.h","/um/davclnt.h","WebDav","Windows.Win32.NetworkManagement.WebDav","queued"
"1318","wsdapi.h","/um/wsdapi.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1319","Wsdattachment.h","/um/Wsdattachment.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1320","Wsdbase.h","/um/Wsdbase.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1321","Wsdclient.h","/um/Wsdclient.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1322","Wsddisco.h","/um/Wsddisco.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1323","Wsdhost.h","/um/Wsdhost.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1324","wsdns.h","/um/wsdns.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1325","wsdtypes.h","/um/wsdtypes.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1326","Wsdutil.h","/um/Wsdutil.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1327","Wsdxml.h","/um/Wsdxml.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1328","wsdxmldom.h","/um/wsdxmldom.h","WebServicesOnDevices","Windows.Win32.Devices.WebServicesOnDevices","queued"
"1329","websocket.h","/um/websocket.h","WebSock","Windows.Win32.Networking.WebSocket","queued"
"1330","EvColl.h","/um/EvColl.h","Wec","Windows.Win32.System.EventCollector","queued"
"1331","ErrorRep.h","/um/ErrorRep.h","Wer","Windows.Win32.System.ErrorReporting","queued"
"1332","WerApi.h","/um/WerApi.h","Wer","Windows.Win32.System.ErrorReporting","queued"
"1333","winevt.h","/um/winevt.h","Wes","Windows.Win32.System.EventLog","queued"
"1334","wia_lh.h","/um/wia_lh.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1335","wiadef.h","/um/wiadef.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1336","wiadevd.h","/um/wiadevd.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1337","wiaintfc.h","/um/wiaintfc.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1338","wiamdef--.h","/um/wiamdef--.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1339","wiamicro.h","/um/wiamicro.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1340","wiamindr_lh.h","/um/wiamindr_lh.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1341","wiamindr.h","/um/wiamindr.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1342","wiatwcmp.h","/um/wiatwcmp.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1343","wiautil.h","/um/wiautil.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1344","WiaVideo.h","/um/WiaVideo.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1345","wiawsdsc.h","/um/wiawsdsc.h","Wia","Windows.Win32.Devices.ImageAcquisition","queued"
"1346","mileffects.h","/um/mileffects.h","Wibe","Windows.Win32.UI.Wpf","queued"
"1347","wincodec.h","/um/wincodec.h","Wic","Windows.Win32.Graphics.Imaging","queued"
"1348","wincodecsdk.h","/um/wincodecsdk.h","Wic","Windows.Win32.Graphics.Imaging","queued"
"1349","NotificationActivationCallback.h","/um/NotificationActivationCallback.h","Win32_Tile_Badge_Notif","Windows.Win32.UI.Notifications","queued"
"1350","oleacc.h","/um/oleacc.h","WinAuto","Windows.Win32.UI.Accessibility","queued"
"1351","UIAutomationClient.h","/um/UIAutomationClient.h","WinAuto","Windows.Win32.UI.Accessibility","queued"
"1352","UIAutomationCore.h","/um/UIAutomationCore.h","WinAuto","Windows.Win32.UI.Accessibility","queued"
"1353","UIAutomationCoreApi.h","/um/UIAutomationCoreApi.h","WinAuto","Windows.Win32.UI.Accessibility","queued"
"1354","contactaggregation.h","/um/contactaggregation.h","WinContacts","Windows.Win32.System.Contacts","queued"
"1355","IContact.h","/um/IContact.h","WinContacts","Windows.Win32.System.Contacts","queued"
"1356","icontactproperties.h","/um/icontactproperties.h","WinContacts","Windows.Win32.System.Contacts","queued"
